98, 952, 22.12, 22.50, 22.37, 22.31, 22.56, 23.50, 26.19, 34.19, 56.44, 49.88, 27.69, 23.56, 22.44, 22.25, 22.12
99, 951, 22.12, 22.50, 22.37, 22.31, 22.56, 23.50, 26.25, 34.19, 56.31, 49.75, 27.69, 23.50, 22.44, 22.25, 22.06
100, 951, 22.12, 22.50, 22.37, 22.31, 22.56, 23.50, 26.25, 34.19, 56.19, 49.69, 27.69, 23.50, 22.44, 22.25, 22.12
101, 952, 22.12, 22.50, 22.37, 22.31, 22.56, 23.50, 26.25, 34.19, 56.06, 49.63, 27.69, 23.56, 22.44, 22.25, 22.12
102, 952, 22.19, 22.56, 22.37, 22.31, 22.56, 23.50, 26.19, 34.19, 55.88, 49.50, 27.75, 23.56, 22.44, 22.25, 22.12
103, 951, 22.12, 22.50, 22.37, 22.31, 22.56, 23.50, 26.25, 34.19, 55.75, 49.38, 27.75, 23.56, 22.44, 22.25, 22.12
104, 952, 22.19, 22.50, 22.44, 22.31, 22.56, 23.50, 26.25, 34.19, 55.69, 49.31, 27.69, 23.56, 22.44, 22.25, 22.12
105, 951, 22.19, 22.50, 22.37, 22.31, 22.56, 23.50, 26.25, 34.19, 55.50, 49.25, 27.75, 23.56, 22.44, 22.25, 22.12
106, 951, 22.19, 22.50, 22.37, 22.31, 22.56, 23.50, 26.25, 34.19, 55.38, 49.19, 27.75, 23.56, 22.44, 22.25, 22.12
107, 951, 22.12, 22.50, 22.37, 22.31, 22.56, 23.50, 26.31, 34.19, 55.25, 49.06, 27.75, 23.56, 22.44, 22.25, 22.12
108, 952, 22.19, 22.50, 22.44, 22.31, 22.56, 23.50, 26.25, 34.19, 55.13, 49.00, 27.75, 23.56, 22.50, 22.25, 22.12
109, 951, 22.12, 22.50, 22.37, 22.31, 22.56, 23.50, 26.25, 34.19, 55.00, 48.88, 27.75, 23.56, 22.44, 22.25, 22.12
110, 951, 22.19, 22.50, 22.44, 22.31, 22.56, 23.50, 26.31, 34.19, 54.81, 48.81, 27.75, 23.56, 22.44, 22.25, 22.12
111, 952, 22.19, 22.50, 22.37, 22.31, 22.56, 23.50, 26.25, 34.19, 54.69, 48.69, 27.75, 23.56, 22.44, 22.25, 22.12
112, 951, 22.19, 22.50, 22.37, 22.31, 22.56, 23.50, 26.25, 34.19, 54.56, 48.63, 27.75, 23.56, 22.44, 22.25, 22.12
113, 951, 22.19, 22.50, 22.44, 22.37, 22.62, 23.50, 26.31, 34.19, 54.44, 48.56, 27.75, 23.56, 22.50, 22.25, 22.12
114, 952, 22.19, 22.50, 22.37, 22.31, 22.62, 23.56, 26.25, 34.13, 54.31, 48.50, 27.75, 23.56, 22.44, 22.25, 22.12
115, 951, 22.19, 22.50, 22.37, 22.31, 22.56, 23.50, 26.31, 34.19, 54.19, 48.38, 27.81, 23.56, 22.44, 22.25, 22.12
116, 951, 22.12, 22.50, 22.37, 22.31, 22.56, 23.56, 26.31, 34.19, 54.06, 48.31, 27.81, 23.56, 22.50, 22.25, 22.12
117, 951, 22.19, 22.50, 22.37, 22.37, 22.56, 23.56, 26.31, 34.19, 53.94, 48.19, 27.75, 23.56, 22.50, 22.25, 22.12
118, 952, 22.19, 22.50, 22.44, 22.37, 22.62, 23.50, 26.31, 34.19, 53.81, 48.13, 27.81, 23.56, 22.44, 22.25, 22.12
119, 951, 22.19, 22.50, 22.37, 22.37, 22.56, 23.56, 26.31, 34.19, 53.69, 48.06, 27.81, 23.62, 22.50, 22.25, 22.12
120, 951, 22.19, 22.50, 22.37, 22.31, 22.56, 23.56, 26.31, 34.19, 53.56, 47.94, 27.75, 23.56, 22.50, 22.25, 22.12
121, 952, 22.19, 22.50, 22.37, 22.31, 22.56, 23.56, 26.31, 34.19, 53.44, 47.88, 27.81, 23.56, 22.50, 22.25, 22.12
122, 952, 22.19, 22.50, 22.37, 22.31, 22.56, 23.56, 26.31, 34.19, 53.31, 47.75, 27.81, 23.56, 22.50, 22.25, 22.12
123, 951, 22.19, 22.50, 22.37, 22.37, 22.62, 23.56, 26.31, 34.19, 53.25, 47.69, 27.81, 23.62, 22.50, 22.25, 22.12
124, 952, 22.19, 22.50, 22.37, 22.37, 22.62, 23.56, 26.37, 34.19, 53.13, 47.63, 27.75, 23.62, 22.50, 22.25, 22.12
125, 951, 22.19, 22.50, 22.37, 22.37, 22.62, 23.56, 26.31, 34.19, 52.94, 47.50, 27.81, 23.62, 22.50, 22.25, 22.12
126, 951, 22.19, 22.50, 22.44, 22.37, 22.62, 23.56, 26.37, 34.13, 52.88, 47.44, 27.81, 23.62, 22.50, 22.25, 22.12
127, 951, 22.19, 22.50, 22.37, 22.37, 22.62, 23.56, 26.37, 34.13, 52.75, 47.31, 27.81, 23.62, 22.50, 22.31, 22.12
128, 952, 22.19, 22.50, 22.44, 22.37, 22.62, 23.56, 26.37, 34.13, 52.63, 47.25, 27.81, 23.62, 22.50, 22.25, 22.12
129, 951, 22.19, 22.50, 22.37, 22.37, 22.62, 23.62, 26.37, 34.13, 52.50, 47.19, 27.81, 23.62, 22.50, 22.25, 22.12
130, 951, 22.19, 22.50, 22.44, 22.37, 22.62, 23.56, 26.37, 34.19, 52.38, 47.06, 27.81, 23.62, 22.50, 22.25, 22.12
131, 952, 22.19, 22.50, 22.37, 22.37, 22.62, 23.62, 26.37, 34.13, 52.25, 47.00, 27.81, 23.62, 22.50, 22.31, 22.12
132, 951, 22.19, 22.50, 22.37, 22.37, 22.62, 23.56, 26.37, 34.13, 52.13, 46.94, 27.81, 23.62, 22.50, 22.25, 22.12
133, 951, 22.19, 22.50, 22.37, 22.37, 22.62, 23.62, 26.37, 34.13, 52.00, 46.88, 27.81, 23.62, 22.50, 22.25, 22.12
134, 951, 22.19, 22.50, 22.44, 22.37, 22.62, 23.56, 26.37, 34.13, 51.94, 46.75, 27.81, 23.62, 22.50, 22.31, 22.12
135, 952, 22.19, 22.50, 22.44, 22.37, 22.62, 23.62, 26.37, 34.13, 51.81, 46.69, 27.81, 23.62, 22.50, 22.25, 22.12
136, 951, 22.19, 22.50, 22.37, 22.37, 22.62, 23.62, 26.37, 34.13, 51.69, 46.63, 27.81, 23.62, 22.50, 22.31, 22.12
137, 951, 22.19, 22.50, 22.44, 22.37, 22.62, 23.62, 26.44, 34.13, 51.56, 46.56, 27.81, 23.62, 22.50, 22.25, 22.12
138, 952, 22.19, 22.50, 22.44, 22.37, 22.62, 23.62, 26.44, 34.13, 51.50, 46.44, 27.81, 23.69, 22.50, 22.25, 22.12
139, 952, 22.19, 22.50, 22.37, 22.37, 22.62, 23.62, 26.44, 34.13, 51.31, 46.38, 27.81, 23.62, 22.50, 22.31, 22.12
